"","X","Y"
"7634",1255530.20284632,1180905.20276531
"7635",1255046.88194407,1158673.9730068
"7636",1248095.87882841,1173461.63563742
"7637",1250195.18707607,1159734.54488339
"7638",1265020.28600502,1181043.18750062
"7639",1254920.98955324,1163974.71168726
"7640",1247733.51913141,1166238.98164025
"7641",1274480.07961303,1183323.88505944
"7642",1250724.54522366,1177208.60048722
"7643",1246285.6696187,1170460.85259745
"7644",1248480.94002003,1173790.05106053
"7645",1248492.3044021,1174250.32140151
"7646",1247003.06897476,1164988.42209446
"7647",1259775.57813099,1180386.05276198
"7648",1271086.01975067,1181020.22010888
"7649",1243468.55721522,1173772.65848987
"7650",1251909.17715586,1180398.52150414
"7651",1253163.28509845,1180598.70135679
"7652",1255754.63305607,1171865.73984551
"7653",1255780.49310535,1177572.46900219
"7654",1250326.63955506,1170604.83473614
"7655",1255011.98926022,1171350.15962885
"7656",1264311.74907549,1178522.49233679
"7657",1266105.66568449,1180587.74986233
"7658",1260193.263537,1179408.5825852
"7659",1249441.95459077,1159592.38188858
"7660",1257711.97260849,1159054.06438399
"7661",1263863.7948357,1176448.2464959
"7662",1258224.88113512,1168663.18689755
"7663",1265585.6451522,1179615.06469624
"7664",1250830.17978275,1168708.47230088
"7665",1252091.30219878,1179569.34020236
"7666",1270047.96796253,1186138.730763
"7667",1250822.94801642,1167413.85272851
"7668",1251785.80950321,1179522.94756475
"7669",1251105.26839563,1169548.51958055
"7670",1250629.72858727,1165789.46960529
"7671",1269453.57163015,1184227.39107221
"7672",1251800.14536116,1170702.16137526
"7673",1255924.06457276,1166198.30474645
"7674",1252353.90310644,1163402.38003477
"7675",1269562.03173194,1184961.97431396
"7676",1266367.50723155,1182970.47874895
"7677",1247695.90848742,1169085.80872334
"7678",1251161.17618464,1170417.60673417
"7679",1275502.08194171,1187592.2163596
"7680",1266356.89628102,1179624.02893252
"7681",1266511.59541668,1180064.72159955
"7682",1249023.76438165,1174323.48628446
"7683",1260142.40671596,1174460.98230298
"7684",1249632.58180579,1174261.25370844
"7685",1255135.0411452,1177761.18073116
"7686",1250858.16405056,1173446.54466497
"7687",1253972.23331808,1162354.16321174
"7688",1257548.03778105,1181521.62225933
"7689",1255137.17483745,1181654.33647168
"7690",1254385.01374732,1181559.12839442
"7691",1250255.85726829,1158364.04844808
"7692",1250833.78474773,1169054.99541803
"7693",1269123.24573049,1183034.17369985
"7694",1248023.97038752,1174152.35441839
"7695",1245875.78451264,1162147.2772981
"7696",1243464.02068511,1161594.85632942
"7697",1249995.80193788,1161626.68612158
"7698",1266116.09309053,1179459.32804773
"7699",1251637.66263153,1169573.09057339
"7700",1256432.88450174,1177383.40498829
"7701",1244571.89932752,1175994.07988078
"7702",1242722.11601467,1176062.27141415
"7703",1250346.51036605,1177057.57314373
"7704",1249629.52946751,1181377.34367358
"7705",1257426.74337082,1179492.02428416
"7706",1244958.19077945,1175917.23983699
"7707",1261756.48330711,1184508.81688143
"7708",1249248.77816585,1157792.8697035
"7709",1246548.94360648,1160672.29663313
"7710",1261975.87158377,1180723.90521954
"7711",1244227.43789819,1164256.88754439
"7712",1248583.28877754,1160553.2395539
"7713",1242903.89104256,1165243.91170972
"7714",1236177.42718104,1169482.04894803
"7715",1262172.05010938,1182439.98811603
"7716",1241597.35783029,1162331.35663182
"7717",1273854.47422745,1172369.11029374
"7718",1267009.58871831,1178322.98284789
"7719",1265871.27085174,1169366.31377876
"7720",1268850.72530252,1178479.79900787
"7721",1273629.76853399,1173163.94161497
"7722",1265098.91079154,1167870.45366534
"7723",1261008.49600427,1167844.24754694
"7724",1269218.62544361,1167668.32361076
"7725",1272904.64094834,1163313.60561406
"7726",1270668.46308171,1157673.34325565
"7727",1269383.56414276,1176384.33641262
"7728",1269749.26722092,1181950.77199072
"7729",1267351.32401086,1177035.28657894
"7730",1272038.63439972,1176562.63589419
"7731",1266276.66146501,1174748.69589861
"7732",1274090.58630544,1174293.52870045
"7733",1271263.39747257,1174784.16130654
"7734",1273995.90613528,1176658.53127706
"7735",1268783.59482069,1174844.21367818
"7736",1272078.12688787,1178880.5017896
"7737",1276073.18804078,1181247.24073061
"7738",1275612.06741651,1180478.86938405
"7739",1270656.63242287,1176685.88346016
"7740",1270087.45849591,1174872.49392103
"7741",1273984.60627759,1175103.59510104
"7742",1265963.06373767,1176113.43872325
"7743",1260820.43045548,1173192.11980228
"7744",1267588.34099561,1171298.25176331
"7745",1276663.59247031,1176050.4424205
"7746",1267569.08503562,1176259.84349709
"7747",1269582.77606185,1178941.75347563
"7748",1267613.7848111,1174822.9802427
"7749",1274031.05541569,1175863.32586111
"7750",1267718.28982602,1178122.3270116
"7751",1259956.27445911,1170297.51174607
"7752",1263349.53784542,1175139.05708159
"7753",1268004.79727535,1162333.85081014
"7754",1266134.85095824,1172402.81557282
"7755",1272066.36496753,1181940.60824793
"7756",1275515.7303677,1176360.64240308
"7757",1270953.03245916,1172819.91663816
"7758",1267497.25494071,1180674.99233816
"7759",1267421.78281859,1173028.72471334
"7760",1272303.56763605,1173378.63314777
"7761",1269480.10662705,1180578.43341328
"7762",1262895.95830697,1160371.97634805
"7763",1261198.2738165,1164126.67732677
"7764",1272377.51868158,1174890.8405725
"7765",1263060.19170064,1173258.08393277
"7766",1269240.49394599,1171815.78001107
"7767",1271001.41907299,1171491.50372934
"7768",1271136.54263291,1173482.16691914
"7769",1275725.30548374,1180188.22702326
"7770",1275138.47511471,1180460.76808639
"7771",1277105.28159241,1169805.38944311
"7772",1266908.31338724,1179238.07514719
"7773",1270475.99896196,1180658.63269669
"7774",1277124.35138121,1166884.24231453
"7775",1274111.27622507,1171598.83259099
"7776",1265507.26135845,1177647.22433913
"7777",1267336.0790961,1169647.04000849
"7778",1262404.09469418,1168093.16640995
"7779",1263744.43194551,1169723.92622527
"7780",1267537.69165338,1166216.19021304
"7781",1266138.00629474,1158462.52201426
"7782",1272474.6735224,1176645.36046157
"7783",1264927.32781504,1175060.36647813
"7784",1263505.98838875,1171057.11862055
"7785",1264627.52070928,1172897.01748195
"7786",1274178.79689322,1181978.34703408
"7787",1273292.9766265,1182447.01531956
"7788",1268659.25953186,1180865.37516132
"7789",1268760.70923397,1173244.96197301
"7790",1262706.05496903,1171935.01716225
"7791",1272621.0971757,1171587.65360064
"7792",1270581.98933332,1165227.53428581
"7793",1276245.09147202,1168521.06264525
"7794",1270518.36418957,1168720.58362557
"7795",1272938.4312866,1169079.52915263
"7796",1264301.30288519,1161438.68995407
"7797",1267917.20167092,1168392.46199129
"7798",1266085.63566258,1162479.67772209
"7799",1265615.51641901,1167052.34614717
"7800",1271594.78449697,1159441.21563769
"7801",1275935.52287344,1165219.20680083
"7802",1275792.77078945,1173041.06377342
"7803",1270756.32139731,1167262.93068391
"7804",1272020.44708827,1172966.76795382
"7805",1269125.31239332,1174012.67820599
"7806",1275379.01773229,1178735.63145267
"7807",1270095.45118344,1174003.26697441
"7808",1270847.10075173,1164253.97343855
"7809",1276962.72635218,1178466.47546271
"7810",1277016.11309651,1173352.08553541
"7811",1262001.79959465,1176089.18043979
"7812",1261221.09869108,1169181.89883555
"7813",1270013.21189701,1161581.30509154
"7814",1275558.14215927,1174828.2552106
"7815",1271089.44748396,1162564.43827631
"7816",1275899.51405068,1170218.53496899
"7817",1272627.57735546,1184369.02472944
"7818",1271451.39542222,1169349.97633351
"7819",1274019.71878458,1168052.67707439
"7820",1272652.4744394,1167221.60703597
"7821",1268114.3382032,1174018.3483808
"7822",1274932.12573295,1162632.48679131
"7823",1274477.78458846,1173180.98391254
"7824",1269412.75033915,1165824.94609131
"7825",1261981.02771299,1173645.1235895
"7826",1276015.76632539,1169355.01659678
"7827",1272025.55847142,1180718.5607132
"7828",1265208.00319304,1170958.4168213
"7829",1258641.96287947,1166097.90642056
"7830",1276262.72465234,1171614.1419226
"7831",1275478.73292617,1167872.29440554
"7832",1266365.57974658,1168054.68785043
"7833",1263433.21199436,1168513.90740386
"7834",1270038.97331603,1173968.33553563
"7835",1269050.90386724,1168447.12994022
"7836",1261045.30314874,1170260.21291755
"7837",1264833.08474012,1169431.33203843
"7838",1264253.38737391,1165197.69751056
"7839",1273875.77522265,1169838.80937407
"7840",1270014.82312491,1160176.06785054
"7841",1269064.24662947,1164182.13883498
"7842",1266450.96154265,1164696.96358634
"7843",1273147.72268435,1180951.46541824
"7844",1273910.35979195,1180605.81162872
"7845",1270793.21575521,1165858.07961882
"7846",1277214.47240945,1179843.62765055
"7847",1269255.62377485,1161638.28133186
"7848",1269268.27635428,1169792.55463706
"7849",1261575.39595259,1171112.23597171
"7850",1271832.42736414,1163029.35998964
"7851",1277054.11640149,1180185.94509367
"7852",1272543.17542167,1174090.78589156
"7853",1274705.68532678,1180984.11870989
"7854",1268926.91320236,1166455.73798193
"7855",1259126.81743293,1170143.82389404
"7856",1259195.31151844,1169451.91953407
"7857",1265580.00242521,1179394.89414157
"7858",1260137.78640534,1174732.6210212
"7859",1274444.01353788,1161370.34502646
"7860",1273810.97189205,1165290.34408306
"7861",1276135.32876414,1157506.77314464
"7862",1274802.49439074,1180397.10632575
"7863",1275212.20922674,1160758.01878318
"7864",1271996.13550045,1165930.9865591
"7865",1267716.63939773,1160565.51211265
"7866",1275328.76105017,1158729.81941838
"7867",1276761.98859603,1159078.49698649
"7868",1272102.59140699,1161271.65366015
"7869",1271600.88801031,1179296.15411024
"7870",1270802.89486743,1177706.6227898
"7871",1270009.43296874,1177741.2528045
"7872",1270416.12616645,1173697.93074683
"7873",1272375.06901953,1172372.68325544
"7874",1273852.12592956,1177632.09327421
"7875",1269707.89823098,1177728.1192141
"7876",1274850.11100397,1176318.04082866
"7877",1274320.40787124,1172376.13046634
"7878",1277119.9903374,1179787.86882299
"7879",1277217.96734061,1179986.35905653
"7880",1274129.45099526,1158246.78711999
"7881",1276941.19616542,1162609.72053713
"7882",1274409.4684045,1160665.24088178
"7883",1269229.37443696,1162866.54937313
"7884",1260992.23351624,1166339.93035776
"7885",1273851.31521473,1166541.41983194
"7886",1266567.83666086,1166371.37384531
"7887",1262021.43061487,1187243.8649127
"7888",1269724.57413394,1203570.83013899
"7889",1271800.68596972,1189286.53044575
"7890",1265996.95595697,1190357.67769512
"7891",1270466.87708803,1197742.20236656
"7892",1267074.47231593,1204112.74065921
"7893",1257710.7587243,1198631.06413533
"7894",1260893.6605921,1188275.62095812
"7895",1242542.14170052,1203468.11757052
"7896",1261490.71524042,1193785.85985027
"7897",1257144.88622361,1195336.36712814
"7898",1259824.13267004,1192309.36445582
"7899",1257365.51926266,1197155.7336973
"7900",1274583.78511464,1199826.16067118
"7901",1260008.26952605,1185955.97035149
"7902",1264456.38165362,1185789.28977915
"7903",1258625.4404557,1187570.82546566
"7904",1247345.88628927,1203898.59349031
"7905",1264661.09280668,1188882.9519443
"7906",1265425.25887598,1187730.63633376
"7907",1271881.85249869,1187659.58515409
"7908",1258915.24161164,1184395.85192018
"7909",1265789.66744638,1185824.68529523
"7910",1263932.97120082,1187294.79305588
"7911",1261812.08637024,1185719.57950033
"7912",1262046.67872217,1191388.83985988
"7913",1269611.80968132,1187159.42260486
"7914",1250068.00011629,1204046.35764842
"7915",1256481.46056384,1191845.07716984
"7916",1249060.94677445,1200717.40125786
"7917",1264131.79213826,1194234.84389115
"7918",1256830.85549258,1190233.61935321
"7919",1263504.68829313,1189997.03392876
"7920",1266214.46787931,1189237.39113338
"7921",1261745.96021446,1195254.61181857
"7922",1268415.59139373,1187589.66983012
"7923",1263518.32848765,1185845.55033619
"7924",1258666.11441293,1189441.36901694
"7925",1257381.5720759,1187624.05762851
"7926",1271655.72494019,1192504.21347082
"7927",1254896.52092584,1198236.8807585
"7928",1266777.61127558,1186286.58150829
"7929",1263589.00801878,1192668.66420866
"7930",1269912.33218519,1189245.65878771
"7931",1267380.10817593,1187381.49428283
"7932",1266079.45884188,1191238.57739059
"7933",1263287.73168762,1188526.69608658
"7934",1267797.71778847,1190384.96669005
"7935",1262304.60509973,1203814.41382661
"7936",1256477.9859058,1193167.60669013
"7937",1257236.67866707,1185915.18166013
"7938",1272016.63102296,1201464.18454939
"7939",1269761.61896707,1191246.29452653
"7940",1267360.14250359,1194796.20823224
"7941",1259798.19685565,1189822.00946797
"7942",1258675.26252941,1185544.50911974
"7943",1260023.51070429,1187198.48489957
"7944",1266437.7698022,1187605.29020109
"7945",1273258.18635664,1187681.73787572
"7946",1264844.23472782,1191525.04426642
"7947",1265246.39697593,1196407.36857115
"7948",1256427.17771783,1191048.03059688
"7949",1261333.51528659,1189791.92224444
"7950",1267806.0398455,1189575.13900466
"7951",1271700.48351397,1191003.45453379
"7952",1273430.96417125,1189282.21991902
"7953",1264285.91076316,1198961.18737268
"7954",1273299.06650589,1201041.74256102
"7955",1246480.75862836,1199622.82286652
"7956",1257317.73201311,1189064.36181937
"7957",1260904.81642408,1196953.76937992
"7958",1258492.27120736,1193578.70558667
"7959",1264985.47109319,1190147.23113605
"7960",1255337.18508816,1202944.67652414
"7961",1270924.07546086,1202054.41055634
"7962",1269551.9035283,1195295.40479118
"7963",1258338.12283442,1200374.51060823
"7964",1259680.69791793,1194074.33667374
"7965",1275246.54051461,1191373.59667425
"7966",1269186.6292122,1193093.41851749
"7967",1272881.62402145,1190465.91570556
"7968",1260748.69191505,1198264.1072071
"7969",1274247.54442073,1195869.74416044
"7970",1257626.3220251,1192181.60365259
"7971",1259338.29846184,1183607.84621729
"7972",1265265.97139323,1184916.17995702
"7973",1251676.0766228,1201825.82433498
"7974",1265736.57654784,1194336.74932952
"7975",1257798.26881842,1202752.94902702
"7976",1263540.76352029,1191228.57400588
"7977",1269854.27037613,1190451.42527954
"7978",1273845.2113,1188459.66333333
"7979",1262649.94151504,1196447.9300264
"7980",1252614.63802741,1198317.37606651
"7981",1269372.09950038,1196441.74313412
"7982",1268979.48810091,1197464.0446097
"7983",1269512.46810666,1198809.97866141
"7984",1259049.21701234,1196979.3649759
"7985",1254518.40351208,1200573.72961382
"7986",1263829.66959809,1204990.47319449
"7987",1261770.34522842,1201364.75131495
"7988",1259251.87950034,1191087.74945089
"7989",1257490.95264328,1193600.9077346
"7990",1266898.6981669,1192419.53707517
"7991",1273565.24794344,1191003.56821988
"7992",1267723.59798203,1191203.5305961
"7993",1267776.81109756,1188717.26476982
"7994",1267059.62419862,1200596.32665221
"7995",1261183.51425548,1192520.92328614
"7996",1265040.49058832,1202237.03357965
"7997",1270292.89370289,1194107.5561766
"7998",1265329.37431662,1198757.89893937
"7999",1265236.58646844,1190885.33826501
"8000",1270606.79454571,1200821.74824445
"8001",1263475.29693147,1201300.24729917
"8002",1255231.56869009,1195941.26349373
"8003",1258863.95128055,1195192.98380844
"8004",1267614.65037735,1198303.65387811
"8005",1266437.2921438,1185391.57174389
"8006",1264359.82688661,1191059.71184154
"8007",1276666.98067696,1193130.35855566
"8008",1243396.07400343,1198759.2563338
"8009",1253920.04522157,1194667.13661796
"8010",1270498.98345055,1192431.69623165
"8011",1261405.35059094,1187781.79956984
"8012",1261877.00993414,1199778.19606368
"8013",1262664.34706527,1196589.96703488
"8014",1262885.07353145,1192627.73244382
"8015",1262916.02219626,1191106.64327994
"8016",1262897.91974382,1190488.91470294
"8017",1262407.53337706,1189222.97838568
"8018",1265261.25854469,1185119.73106819
"8019",1263141.7751389,1197077.61213495
"8020",1261961.30278603,1198566.80328954
"8021",1251812.21578461,1194534.54370486
"8022",1254266.8013455,1204080.05887638
"8023",1251500.95812099,1197484.48096672
"8024",1255693.97966811,1200528.89448528
"8025",1267052.67721073,1185666.57895401
"8026",1267293.29247144,1185774.34977488
"8027",1261071.47640661,1187203.77984178
"8028",1263772.89620401,1193090.18759228
"8029",1263949.78847753,1193616.7850513
"8030",1262399.22390424,1188334.93282149
"8031",1262395.02456966,1188010.84148711
"8032",1255013.25129842,1191342.82667751
"8033",1262403.26186267,1197705.00603353
"8034",1264488.85211296,1190836.03746412
"8035",1255965.40282537,1198006.67466604
"8036",1253881.41974267,1196119.01697084
"8037",1252934.9103802,1200521.70525
"8038",1252338.59526834,1195846.07768359
"8039",1245191.1440875,1203780.16856389
"8040",1274178.273805,1203716.46195526
"8041",1254212.24517601,1201601.93949409
"8042",1259323.75700029,1199297.81858724
"8043",1259771.18839666,1202739.44446547
"8044",1258618.74603648,1192262.82929901
"8045",1268015.62878572,1201698.56588746
"8046",1251001.24422829,1195844.71495031
"8047",1249890.6555207,1177154.99538268
"8048",1244276.63763261,1176483.54802044
"8049",1244626.49235229,1184899.85074664
"8050",1247183.12605098,1189591.8255247
"8051",1238621.98124192,1177774.70977032
"8052",1256594.11793593,1183432.76563941
"8053",1240458.2832709,1195148.5657107
"8054",1243953.43869163,1193426.52580792
"8055",1239208.71380954,1192859.41068772
"8056",1230883.30845647,1193636.76243924
"8057",1230769.8144317,1200388.95752758
"8058",1247798.94582569,1182169.31039905
"8059",1246424.79099748,1185461.7597315
"8060",1249527.58486479,1182172.44482638
"8061",1238647.50954406,1188479.95690601
"8062",1248066.90425677,1177109.07263462
"8063",1249232.02883964,1175710.33721105
"8064",1231516.25728149,1184866.02070023
"8065",1247662.7546765,1180683.4509145
"8066",1246067.09541756,1182462.4214193
"8067",1232371.8503815,1173352.15674222
"8068",1243942.43600496,1169311.13423002
"8069",1242693.0945666,1185236.99356747
"8070",1248949.75263975,1173703.9974877
"8071",1244374.24226217,1178047.3109876
"8072",1246975.42969998,1181415.34245353
"8073",1240156.25324406,1184988.21740474
"8074",1246834.48966717,1182524.95463498
"8075",1248278.21061882,1186519.07080368
"8076",1248813.04071242,1175206.38243462
"8077",1249166.00112809,1173006.87671319
"8078",1252760.5290432,1182464.30970296
"8079",1254359.70593629,1182478.42676992
"8080",1251432.91093075,1171822.21652054
"8081",1246467.15092304,1180703.07893198
"8082",1239807.21518997,1181543.06004096
"8083",1242066.940218,1177366.53092223
"8084",1245883.92492185,1178320.18619364
"8085",1241648.62297592,1174600.17605866
"8086",1243559.44523008,1180264.62754398
"8087",1244741.60235341,1182951.31456027
"8088",1248556.69695954,1183564.29685668
"8089",1251061.25160126,1182399.98276135
"8090",1244613.27655542,1181232.25433609
"8091",1237175.03248638,1179969.4151741
"8092",1240186.93280535,1174051.51786275
"8093",1244739.36279984,1171589.8521352
"8094",1236915.72947137,1174686.75339543
"8095",1239078.8719006,1173535.69649732
"8096",1245769.32583578,1179835.69979988
"8097",1242871.07886435,1183923.01214038
"8098",1254896.38160125,1187383.68204879
"8099",1240950.56990774,1179116.67623983
"8100",1248322.9836277,1172038.13025991
"8101",1254173.17502874,1185120.40734635
"8102",1252434.36359407,1183797.54980651
"8103",1245119.75940219,1170473.96081106
"8104",1240623.82241484,1177292.77747471
"8105",1239595.47188772,1175691.97704076
"8106",1245389.87899371,1173946.02090021
"8107",1256180.26275681,1189152.69251252
"8108",1249348.018582,1171766.1323843
"8109",1250278.84018566,1171774.06058753
"8110",1243201.81206004,1181673.24126909
"8111",1237784.37835375,1175842.07074336
"8112",1236672.07521378,1177805.97086781
"8113",1254178.26807842,1183914.81692542
"8114",1248704.60117993,1189768.88870833
"8115",1240963.38312978,1172269.372337
"8116",1249452.42443478,1184089.53420872
"8117",1241909.88863307,1190419.8709956
"8118",1249901.54210969,1174309.29996278
"8119",1254441.39342066,1192952.71074003
"8120",1255415.38842113,1182328.67605009
"8121",1236487.032857,1184281.54022241
"8122",1242642.81096201,1179775.48806847
"8123",1250707.95794548,1184932.37114826
"8124",1249547.34640884,1186505.11796263
"8125",1249788.01003626,1186494.93335825
"8126",1252268.4922504,1188173.17402827
"8127",1242499.90293962,1178089.45190495
"8128",1249385.93156767,1180306.72171032
"8129",1249286.95062643,1170542.89663957
"8130",1234699.54899184,1185856.1065766
"8131",1253845.56059166,1191197.65904535
"8132",1235697.48509072,1182139.08042113
"8133",1234263.5237036,1180229.70627934
"8134",1233134.33168823,1189946.17775152
"8135",1240526.38966686,1183822.70041404
"8136",1250533.10489961,1173329.67334883
"8137",1254725.1920884,1186383.80105577
"8138",1248603.45376699,1173673.58646507
"8139",1255715.7571707,1184838.73847875
"8140",1246787.40335948,1191812.04917186
"8141",1230612.3691898,1191062.35187769
"8142",1240689.88590794,1173587.47072552
"8143",1243220.06753149,1172217.87822698
"8144",1243124.73515606,1176798.09483736
"8145",1246115.88802893,1177026.23361561
"8146",1256284.2003176,1182188.93663746
"8147",1231237.70988821,1178430.53793858
"8148",1250165.66150406,1176233.15394077
"8149",1234926.50913828,1200129.99119219
"8150",1235711.18393619,1188125.45560091
"8151",1252810.6930526,1192793.35704833
"8152",1237525.67577565,1191230.76373774
"8153",1230062.05607743,1196372.49996899
"8154",1243455.67610294,1182515.62374815
"8155",1256811.97164601,1186738.87361419
"8156",1242557.2365367,1183270.24273194
"8157",1253800.86367199,1189330.29244525
"8158",1241315.97431192,1192283.70063274
"8159",1250314.3431069,1174935.41464009
"8160",1249528.35652379,1192759.23236285
"8161",1243596.28658391,1191948.07504318
"8162",1241329.2004437,1175900.83421735
"8163",1249618.96709064,1177786.34258087
"8164",1248885.76306233,1173454.68593796
"8165",1249125.10062518,1173418.18095867
"8166",1235434.76511325,1171566.3453866
"8167",1253875.66158811,1181729.95856771
"8168",1253509.61366008,1182650.54445817
"8169",1243862.64721753,1183878.78393827
"8170",1248930.59789663,1177717.24132514
"8171",1247513.30921722,1178564.22149328
"8172",1248902.93652078,1179884.31603585
"8173",1252550.998507,1171421.20237443
"8174",1246611.63944815,1178866.68336598
"8175",1236371.6616071,1175836.2236762
"8176",1245253.03807015,1172466.01578548
"8177",1249973.29052585,1188399.33681339
"8178",1251978.79860913,1182484.73751295
"8179",1251930.36118913,1191234.90870421
"8180",1245552.54533558,1181014.07640031
"8181",1253682.9335016,1192705.6178127
"8182",1244885.33870897,1189573.39126509
"8183",1235328.89639025,1192939.13414835
"8184",1254996.02040283,1189518.69075997
"8185",1234611.45229364,1177786.22031185
"8186",1251572.05420081,1192909.61453335
"8187",1241352.6026762,1187411.91905197
"8188",1245895.56528437,1181138.08439454
"8189",1243806.61029266,1183457.09810394
"8190",1243779.99674173,1182995.74237517
"8191",1249751.36594377,1180622.97412502
"8192",1250768.82315461,1181222.08215167
"8193",1250571.68295782,1174353.47913663
"8194",1255353.67710751,1193199.6563692
"8195",1248328.97318973,1194365.4406075
"8196",1245668.41123178,1181608.00413954
"8197",1243323.26644633,1184347.51937172
"8198",1242149.54460727,1184503.19696582
"8199",1253125.06535463,1184585.22451052
"8200",1244254.57461918,1182392.16483802
"8201",1249332.15245597,1197397.67344047
"8202",1253300.5898867,1184370.62134729
"8203",1251857.53403799,1185619.09930291
"8204",1249154.99128937,1181124.85319434
"8205",1257461.27271593,1184709.75338921
"8206",1256463.43316698,1187618.91828966
"8207",1238375.65344648,1171610.81342952
"8208",1257661.99212274,1182564.92921954
"8209",1247179.19773103,1178090.80039887
"8210",1246233.51814624,1196593.24110769
"8211",1249936.81080118,1179969.07460029
"8212",1244893.40021937,1190735.02596498
"8213",1243341.55784793,1187691.70906549
"8214",1247874.91340019,1188424.36084811
"8215",1252221.31010091,1184465.1876763
"8216",1248800.64848441,1180945.32899877
"8217",1245531.59454973,1181922.48803828
"8218",1245529.43777055,1181683.74210435
"8219",1243248.08066937,1184665.76373545
"8220",1245018.91900153,1180730.29238878
"8221",1243837.13308227,1183570.4838539
"8222",1243844.94841695,1183219.93100197
"8223",1242791.15826582,1184608.28101492
"8224",1243408.29277206,1184142.17299437
"8225",1243212.81065817,1184186.13682263
"8226",1242664.02998195,1184126.0947355
"8227",1246210.56647844,1194204.46057875
"8228",1241688.44521983,1188402.16179282
"8229",1245954.22705349,1188322.12936028
"8230",1249729.72359448,1195277.00815596
"8231",1243423.03378091,1189925.49519988
"8232",1249615.70159485,1191117.32665003
"8233",1232194.66748911,1175737.18896904
"8234",1238769.97019837,1199846.55558402
"8235",1021750.42924917,1143369.31121921
"8236",1022364.45365472,1141044.7338179
"8237",1020786.79645669,1141050.54082263
"8238",1021104.72179185,1139131.08222537
"8239",1019174.8004789,1138506.78310654
"8240",1015504.16515179,1139249.36724227
"8241",1012893.41475904,1142333.12459322
"8242",1008657.6153009,1130602.2313161
"8243",993560.459207327,1128850.63165926
"8244",990223.109807798,1110679.44624057
"8245",1025161.56043375,1142581.71226922
"8246",1023546.79550908,1143427.46328127
"8247",1023000.14038607,1146423.53488163
"8248",1030512.89809686,1146518.4313499
"8249",1018523.18080002,1146083.79372748
"8250",1003177.58064839,1143886.08463873
"8251",989592.203527552,1143752.41304146
"8252",1022760.71059899,1139246.41986184
"8253",1022636.28298304,1137614.45803982
"8254",1010430.64847575,1111179.30222743
"8255",1021042.77006418,1136363.21838018
"8256",1022801.40304448,1135294.39812361
"8257",1024773.47670478,1133753.21561414
"8258",1020261.71041753,1128407.84699048
"8259",1008149.66513241,1119648.07032125
"8260",1024630.68214515,1145637.60837978
"8261",1027136.93076002,1144717.93474319
"8262",1027457.57279144,1142553.02822486
"8263",1023926.68075663,1141064.26102604
"8264",1024146.86265241,1138140.48540189
"8265",1027270.57127262,1138838.96216056
"8266",1031569.69283919,1137749.96031666
"8267",1029081.10857903,1128082.86493897
"8268",1025722.38577246,1109176.88472901
"8269",769311.801795552,879477.897981824
"8270",811133.064830836,872740.500280922
"8271",770160.806787719,889016.260154043
"8272",787675.407665906,915689.63295084
"8273",815908.503334104,915539.492403786
"8274",769843.00202417,889283.05518181
"8275",794698.351787523,1212128.36773715
"8276",790396.623142732,1224541.36313113
"8277",797685.796741548,1227942.48287528
"8278",796588.617495955,1240183.24745034
"8279",772758.327857347,1235495.00925175
"8280",771679.416549867,1219848.17893843
"8281",770132.386726483,1208445.92669328
"8282",1061846.00839456,1235077.19396127
"8283",1064466.97587811,1211208.77872842
"8284",1088510.64213321,1209558.65748663
"8285",1085944.94457552,1236342.36234356
"8286",1086916.31609886,1223906.87458075
"8287",1466911.61588011,1230892.5300126
"8288",1466245.18870069,1242693.15521447
"8289",1458279.66392021,1244463.24704091
"8290",1458608.54109556,1222311.31717226
"8291",1472951.5472291,1252404.13596947
"8292",1479347.11741057,1233713.34403103
"8293",1478209.43392124,1221286.17189028
"8294",1469126.14258744,1231941.03789961
"8295",1458552.74198912,1252200.16730053
"8296",1474963.3577915,1244288.24319926
"8297",1456974.21488115,1230404.16803598
"8298",1457319.71127844,1237177.52516955
"8299",1468670.8827491,1225722.40458982
"8300",1473405.19679116,1236275.06434913
"8301",1465376.04561989,1235620.30140257
"8302",1467663.36364458,1231572.19857908
"8303",1462296.76402089,1229330.75557646
"8304",1473197.89323033,1230567.15612671
"8305",1469232.94715654,1229144.8819991
"8306",959620.082040001,1035540.18447799
"8307",955634.094137655,1033736.35491751
"8308",971249.917367675,1047663.49871244
"8309",979093.80741489,1035319.28539961
"8310",957940.008984784,1029734.77029501
"8311",956870.458288023,1034470.89167973
"8312",959559.385093873,1031505.1602993
"8313",962920.729858845,1033157.94898611
"8314",959447.016339887,1033624.00131318
"8315",975091.708851638,1014030.25949717
"8316",953387.596241758,1027908.05819545
"8317",952471.24682139,1020262.5697661
"8318",955472.880866593,1028854.45187446
"8319",959129.661444982,1027535.39091569
"8320",953538.493331213,1023830.41784114
"8321",956383.202799272,1037256.37099579
"8322",954060.274655728,1031293.17612136
"8323",962959.771529647,1036570.96358736
"8324",953992.370240321,1032376.58760409
"8325",952044.884588711,1030421.61684498
"8326",954565.442093763,1033643.98729072
"8327",961243.321311362,1041696.19949247
"8328",951545.085518322,1033267.86879663
"8329",934343.931678816,1046167.16639952
"8330",958133.095446182,1032472.82058965
"8331",955680.669258504,1030421.20538636
"8332",952243.852875182,1026346.6075527
"8333",952070.310385145,1027930.63538278
"8334",953963.683347956,999988.566215641
"8335",943371.605182293,1019069.13418763
